label,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio
1,1672.95,-0.01,-5.977464957111689e-06,6.8125,80.75999999999999,0.0,136.66666666666666,1.2606666666666666,0.5333333333333333
1,1480.69,-1.011,-0.0006827897804402,4.322265625,18.933333333333337,0.08333333333333333,105.83333333333331,2.215833333333333,0.4166666666666667
1,1184.35,-0.012,-1.0132139992400897e-05,6.75,34.19166666666667,0.08333333333333333,81.66666666666666,-0.4841666666666667,0.4166666666666667
1,2400.79,1.373,0.000571895084534674,8.11328125,94.18999999999998,0.15,39.0,2.245,0.3
1,1744.87,-2.969,-0.0017015594284961058,4.0673828125,-5.713333333333333,0.06666666666666667,104.0,2.701333333333333,0.3333333333333333
1,1898.01,-0.968,-0.0005100078503274482,5.130859375,5.515789473684211,0.05263157894736842,72.10526315789473,1.7936842105263158,0.42105263157894735
1,1697.94,1.029,0.0006060284815717869,9.583984375,48.75333333333333,0.06666666666666667,110.66666666666666,1.3500000000000003,0.4
1,1678.1299999999999,2.99,0.0017817451568114511,13.70703125,44.81428571428572,0.07142857142857142,146.4285714285714,0.577857142857143,0.6428571428571429
1,1590.91,-0.01,-6.2857106938796034e-06,6.75,33.53846153846154,0.23076923076923078,172.30769230769232,-1.4523076923076925,0.6153846153846154
1,2239.48,-0.013,-5.804918999053351e-06,6.8125,4.639999999999999,0.1,68.5,2.2784999999999997,0.3
1,1630.85,-0.318,-0.00019499034245945367,6.0546875,-0.07333333333333295,0.13333333333333333,52.0,1.3060000000000003,0.4666666666666667
1,1560.77,1.877,0.0012026115314876633,10.75390625,-13.280000000000001,0.06666666666666667,26.0,1.4959999999999993,0.26666666666666666
1,1968.19,1.03,0.0005233234596253411,9.6474609375,13.499999999999998,0.1875,42.5,2.0375,0.125
1,1698.9,3.113,0.0018323621166637235,11.4638671875,63.906666666666666,0.06666666666666667,39.333333333333336,2.441333333333333,0.2
1,1743.1299999999999,0.832,0.000477302323980426,8.662109375,67.50666666666666,0.26666666666666666,149.33333333333331,-2.227333333333333,0.6666666666666666
1,1941.29,-0.32,-0.0001648388442736531,5.765625,1.0099999999999998,0.05,136.5,-1.0025,0.55
1,1959.22,0.028,1.4291401680260511e-05,7.640625,68.23750000000001,0.25,97.5,-0.2699999999999999,0.3125
1,2014.21,-0.972,-0.0004825713306954091,5.3408203125,22.837500000000006,0.1875,73.125,2.623125,0.25
1,1854.1299999999999,2.988,0.0016115374865840046,11.8134765625,111.36249999999998,0.0625,85.0,2.899375,0.25
1,1708.82,-2.124,-0.0012429629803021969,4.1630859375,10.326666666666668,0.13333333333333333,58.666666666666664,1.9319999999999995,0.3333333333333333
1,1675.8899999999999,1.027,0.0006128087165625429,9.4765625,-12.026666666666666,0.13333333333333333,84.0,0.7313333333333334,0.26666666666666666
1,2392.55,-1.011,-0.00042256170194980244,4.77734375,16.130000000000003,0.05,44.0,4.9345,0.2
1,2248.29,-3.008,-0.0013379056972187752,4.15869140625,57.11500000000001,0.0,34.5,4.815500000000001,0.2
1,1718.19,1.836,0.0010685663401602849,10.75390625,51.46666666666667,0.06666666666666667,162.66666666666666,-0.7673333333333334,0.6666666666666666
1,2094.39,3.031,0.0014471994232210812,11.84130859375,36.847058823529416,0.11764705882352941,80.0,3.4282352941176466,0.29411764705882354
1,2534.88,2.987,0.001178359527867197,11.2880859375,24.78750000000001,0.125,77.49999999999999,1.18375,0.4166666666666667
1,2182.36,-2.011,-0.0009214794992576844,4.0712890625,20.27,0.1,88.0,2.067,0.4
1,1317.52,0.836,0.0006345254720990952,8.759765625,2.091666666666667,0.0,129.16666666666663,1.7108333333333334,0.5
1,2370.69,0.991,0.0004180217573786535,9.9921875,94.48,0.0,78.0,3.842,0.25
1,1289.49,1.989,0.001542470278947491,10.6796875,-7.383333333333333,0.08333333333333333,81.66666666666666,2.0958333333333337,0.5
1,1339.46,-0.012,-8.958834157048363e-06,6.8125,89.76666666666667,0.16666666666666666,64.99999999999999,1.8916666666666668,0.3333333333333333
1,1874.18,2.833,0.001511594403952662,10.11181640625,-9.22,0.2,52.0,2.8333333333333335,0.3333333333333333
1,1408.35,-3.01,-0.0021372528135761705,3.612060546875,10.914285714285715,0.0,27.857142857142854,3.9464285714285716,0.14285714285714285
1,1587.87,3.028,0.0019069571186558095,10.5634765625,5.661538461538462,0.15384615384615385,74.61538461538461,1.3176923076923077,0.23076923076923078
1,1673.03,5.989,0.00357973258100572,13.86328125,156.46428571428572,0.0,76.42857142857142,4.180714285714285,0.2857142857142857
1,1618.97,3.989,0.0024639122404985885,12.1552734375,82.21428571428572,0.0,90.0,2.560714285714286,0.2857142857142857
1,2888.16,-1.011,-0.00035004985873358815,4.60791015625,78.21666666666667,0.20833333333333334,48.749999999999986,2.1145833333333335,0.25
1,1317.41,-0.01,-7.590651353792669e-06,6.9375,-16.71666666666667,0.0,57.49999999999999,3.686666666666666,0.3333333333333333
1,1988.23,4.032,0.0020279343939081495,12.115234375,101.03333333333333,0.06666666666666667,26.0,6.176666666666668,0.06666666666666667
1,1746.07,1.989,0.0011391295881608412,10.708984375,18.03333333333333,0.13333333333333333,104.0,0.8953333333333333,0.4
1,1549.78,2.988,0.0019280155893094504,12.10888671875,22.279999999999994,0.06666666666666667,104.0,1.2339999999999998,0.4666666666666667
1,1335.6,2.032,0.0015214135968852952,12.1005859375,61.61818181818182,0.0,168.18181818181822,2.1418181818181816,0.45454545454545453
1,1870.98,-1.009,-0.0005392895701717816,4.43505859375,10.1875,0.0625,42.5,3.6656250000000004,0.125
1,2264.7,3.031,0.0013383671126418512,11.392578125,14.885000000000002,0.0,117.5,1.8819999999999992,0.5
1,2234.43,-3.966,-0.0017749493159329227,4.21484375,62.92105263157895,0.0,92.10526315789473,2.8284210526315796,0.2631578947368421
1,2395.43,0.99,0.0004132869672668373,12.25,2.3833333333333337,0.0,25.0,2.8674999999999997,0.25
1,1551.73,-0.012,-7.733304118628886e-06,6.625,34.57142857142858,0.07142857142857142,97.85714285714285,1.9657142857142864,0.5
1,1734.0,1.031,0.0005945790080738177,10.025390625,24.24666666666667,0.13333333333333333,71.33333333333333,1.0099999999999998,0.4
1,1318.49,2.989,0.002266987235398069,11.572265625,-0.8692307692307699,0.0,52.30769230769231,2.620769230769231,0.15384615384615385
1,2381.87,2.989,0.0012548963629417222,10.94580078125,63.15,0.1,78.0,1.7404999999999995,0.45
1,1565.85,-0.01,-6.38630775617077e-06,6.5,76.08125000000001,0.0625,85.625,-0.6974999999999999,0.5
1,1690.91,0.99,0.0005854835561916364,10.001953125,40.14666666666666,0.06666666666666667,84.66666666666667,2.89,0.3333333333333333
1,1702.83,1.99,0.0011686427887692842,10.41064453125,84.69285714285715,0.0,20.71428571428571,5.651428571428572,0.07142857142857142
1,1477.67,1.988,0.0013453612782285624,10.4248046875,4.783333333333335,0.16666666666666666,32.49999999999999,3.7325000000000004,0.16666666666666666
1,1872.1,1.988,0.0010619090860530954,10.1435546875,19.43333333333333,0.06666666666666667,26.0,4.475999999999999,0.06666666666666667
1,1661.69,-1.01,-0.0006078149353970958,3.9296875,6.10666666666666,0.06666666666666667,52.0,2.8080000000000003,0.13333333333333333
1,2220.54,0.99,0.00044583749898673294,10.58203125,21.08095238095238,0.14285714285714285,51.42857142857142,1.0519047619047617,0.5714285714285714
1,1961.23,0.988,0.0005037654941031903,9.5810546875,80.50588235294117,0.058823529411764705,103.52941176470588,2.2311764705882347,0.35294117647058826
1,1244.47,1.99,0.0015990743047240993,12.1005859375,-5.481818181818182,0.0,106.36363636363635,2.5181818181818185,0.36363636363636365
1,1406.6,2.031,0.0014439072941845588,10.421875,32.38333333333334,0.0,24.16666666666666,3.623333333333333,0.08333333333333333
1,1462.55,-3.01,-0.002058049297459916,3.612060546875,-1.9866666666666668,0.0,65.33333333333333,1.8446666666666665,0.3333333333333333
1,2379.59,-2.01,-0.0008446833278001672,4.44287109375,16.842105263157894,0.05263157894736842,76.84210526315788,4.5026315789473665,0.21052631578947367
1,1533.56,-3.012,-0.001964057487154073,3.78857421875,26.458333333333336,0.25,8.333333333333332,4.237500000000001,0.16666666666666666
1,2607.95,-0.432,-0.00016564734753350333,6.830078125,50.49583333333334,0.08333333333333333,57.08333333333332,1.5108333333333333,0.4166666666666667
1,1868.2,6.987,0.003739963601327481,13.72265625,26.511111111111113,0.0,43.888888888888886,2.893333333333333,0.2777777777777778
1,1567.71,1.072,0.0006837999374884386,9.736328125,49.042857142857144,0.07142857142857142,62.857142857142854,2.1821428571428574,0.2857142857142857
1,1752.91,-1.012,-0.0005773257041148718,3.7099609375,58.25,0.0625,48.75,1.895,0.25
1,1809.85,-3.01,-0.0016631212531425256,3.88232421875,111.97333333333331,0.06666666666666667,45.33333333333333,4.247333333333334,0.13333333333333333
1,1982.21,1.032,0.0005206310128593843,10.7421875,47.22941176470589,0.11764705882352941,62.94117647058823,1.7223529411764704,0.23529411764705882
1,1730.93,-0.012,-6.932689363521344e-06,6.8125,91.39333333333332,0.13333333333333333,84.66666666666666,1.5579999999999998,0.3333333333333333
1,2606.87,-0.168,-6.444510082973068e-05,6.1875,51.379166666666684,0.16666666666666666,56.66666666666666,1.080833333333333,0.3333333333333333
1,2232.38,2.029,0.000908895438948566,10.4248046875,42.425000000000004,0.05,34.5,3.826999999999999,0.2
1,1637.59,-4.884,-0.002982431499948095,4.002197265625,5.586666666666667,0.0,26.0,3.966666666666667,0.06666666666666667
1,1717.93,-0.01,-5.820958944776562e-06,6.6875,3.294117647058823,0.058823529411764705,91.76470588235293,0.6435294117647059,0.4117647058823529
1,1830.04,-0.122,-6.66652095036174e-05,7.078125,49.89375,0.125,48.75,1.1993750000000003,0.1875
1,1392.53,1.985,0.0014254630061829908,10.06689453125,-3.225000000000001,0.3333333333333333,0.0,2.0075,0.16666666666666666
1,2047.37,2.987,0.0014589448902738637,11.4638671875,0.011111111111110876,0.2222222222222222,92.22222222222221,0.6083333333333334,0.4444444444444444
1,2296.43,1.99,0.0008665624469284934,13.55078125,81.52380952380952,0.047619047619047616,18.57142857142857,3.1128571428571425,0.14285714285714285
1,2252.41,-0.012,-5.327626853015216e-06,6.8125,47.445,0.15,29.5,2.479,0.2
1,1623.03,4.988,0.0030732642033727046,11.751953125,-1.9142857142857121,0.0,62.857142857142854,2.467142857142857,0.35714285714285715
1,2201.49,0.987,0.00044833272011228763,9.6474609375,48.90526315789474,0.05263157894736842,143.68421052631578,2.0668421052631576,0.3684210526315789
1,2230.44,-0.01,-4.48342031168738e-06,7.0,10.64,0.0,83.0,3.627,0.3
1,2377.7,0.986,0.0004146864617066914,9.5224609375,84.27826086956522,0.08695652173913043,110.0,-0.013913043478260901,0.34782608695652173
1,1683.1,3.988,0.0023694373477511736,13.078125,-17.15625,0.0,158.125,-0.18749999999999994,0.4375
1,1141.33,0.99,0.0008674090753769725,10.025390625,-3.409090909090909,0.0,106.36363636363637,0.6581818181818182,0.36363636363636365
1,2162.24,-1.009,-0.0004666457007547728,4.322265625,30.81,0.1,29.0,2.6454999999999997,0.15
1,1697.92,-0.164,-9.658876743309462e-05,6.125,28.606666666666662,0.2,84.66666666666666,0.0866666666666666,0.6
1,2045.4,3.031,0.0014818617385352498,12.1298828125,35.1,0.0,112.63157894736841,1.5789473684210527,0.3684210526315789
1,1620.86,2.987,0.0018428488580136473,10.8359375,30.093333333333334,0.06666666666666667,97.33333333333333,1.2506666666666668,0.3333333333333333
1,2609.7599999999998,-4.011,-0.0015369229354423397,3.764404296875,32.05041666666668,0.16666666666666666,57.08333333333332,1.7616666666666667,0.375
1,2274.59,4.068,0.0017884541829516526,10.402099609375,52.47777777777778,0.16666666666666666,43.33333333333333,2.850555555555555,0.16666666666666666
1,1798.06,1.989,0.001106192229402801,10.708984375,45.300000000000004,0.0,80.0,1.5147058823529411,0.29411764705882354
1,1553.69,1.032,0.0006642251671826426,10.7421875,95.75333333333333,0.06666666666666667,52.0,1.9113333333333329,0.2
1,1687.05,3.031,0.0017966272487478143,13.70703125,8.933333333333334,0.0,162.0,0.9026666666666666,0.4666666666666667
1,2365.63,-0.011,-4.649924121692741e-06,7.03125,41.085,0.05,58.5,3.5795000000000003,0.2
1,2498.84,-1.012,-0.000404987914392278,4.17236328125,12.14590909090909,0.22727272727272727,44.09090909090909,0.514090909090909,0.4090909090909091
1,2105.39,1.032,0.0004901704672293495,9.833984375,22.4,0.17647058823529413,40.0,2.1811764705882353,0.23529411764705882
1,1930.1399999999999,0.073,3.7821090698084076e-05,7.8359375,-12.86111111111111,0.0,75.55555555555556,2.312222222222222,0.3333333333333333
1,1396.56,2.99,0.002140974967061924,12.1298828125,43.22500000000001,0.08333333333333333,25.0,3.7149999999999994,0.25
1,1454.6399999999999,3.99,0.0027429467084639503,12.41162109375,62.38333333333333,0.08333333333333333,16.666666666666664,4.861666666666667,0.16666666666666666
1,2422.57,-4.125,-0.0017027371758091612,3.610595703125,77.42380952380951,0.14285714285714285,50.95238095238095,2.1423809523809525,0.3333333333333333
1,1390.59,0.724,0.0005206423172897835,8.103515625,46.578571428571436,0.0,62.857142857142854,0.47142857142857136,0.42857142857142855
1,1775.09,-0.164,-9.238968164994452e-05,6.25,49.362500000000004,0.0625,115.625,1.0899999999999999,0.5
1,2039.3899999999999,3.99,0.0019564673750484215,11.875,15.505882352941176,0.058823529411764705,91.76470588235293,3.4252941176470593,0.35294117647058826
1,1483.74,0.032,2.1567120924151133e-05,7.7109375,17.05,0.25,73.33333333333331,-0.06583333333333341,0.5833333333333334
1,2146.3,4.073,0.0018976843870847505,12.41162109375,4.075,0.0,24.5,4.050000000000001,0.1
1,1883.12,-0.009,-4.7793024342580396e-06,7.03125,111.38666666666666,0.0,130.0,4.326,0.3333333333333333
1,1696.87,-0.968,-0.0005704620860761284,5.3046875,10.853333333333333,0.0,110.0,2.1606666666666667,0.3333333333333333
1,1710.93,-0.01,-5.8447744793767135e-06,6.9375,70.98750000000001,0.0,103.125,1.8824999999999996,0.375
1,2224.49,4.99,0.002243210803375156,12.69970703125,60.155,0.0,58.5,4.35,0.2
1,1386.47,-1.967,-0.001418710826775913,4.31005859375,34.98333333333334,0.08333333333333333,81.66666666666666,2.1091666666666673,0.4166666666666667
1,2128.49,2.99,0.001404751725401576,12.39990234375,95.72777777777779,0.1111111111111111,97.2222222222222,2.266111111111111,0.3888888888888889
1,1636.93,2.031,0.0012407372337241056,13.55078125,38.626666666666665,0.2,65.33333333333333,-0.015999999999999924,0.6
1,1599.79,-1.01,-0.000631332862438195,4.4208984375,3.2214285714285715,0.0,118.57142857142857,3.235,0.42857142857142855
1,1719.0,0.989,0.0005753344968004654,10.013671875,11.486666666666666,0.13333333333333333,110.66666666666667,1.2306666666666668,0.4666666666666667
1,1660.79,-0.014,-8.429723204017365e-06,6.5,96.434,0.26666666666666666,45.33333333333333,0.43066666666666664,0.26666666666666666
1,2335.71,0.986,0.00042214144735433767,9.5205078125,24.942857142857147,0.14285714285714285,120.47619047619047,0.08095238095238104,0.47619047619047616
1,1524.75,-0.166,-0.0001088703066076406,6.28125,15.3,0.15384615384615385,82.3076923076923,0.62,0.38461538461538464
1,2320.7,0.989,0.0004261645193260654,9.7294921875,62.155000000000015,0.05,107.0,1.4674999999999998,0.3
